,0,1,2,3,4,5,6
3348,73,82,82,84,82,85,84
3349,97,84,87,80,82,85,97
3350,74,86,91,83,80,81,81
3351,95,80,83,86,79,85,79
3352,74,86,81,92,78,90,87
3353,95,79,82,85,80,85,83
3354,96,77,86,91,90,85,84
3355,73,82,82,84,82,85,84
3356,83,75,84,85,78,84,86
3357,73,82,82,84,82,85,84
3358,74,80,86,90,92,85,84
3359,86,87,80,85,83,86,76
3360,73,82,82,84,82,85,84
3361,96,80,81,84,82,88,83
3362,74,86,91,83,80,81,81
3363,74,86,91,83,80,81,81
3364,74,86,91,83,80,81,81
3365,74,86,91,83,80,81,81
3366,74,86,91,83,80,81,81
3367,86,87,80,86,83,86,75
3368,74,80,86,90,92,85,84
3369,73,82,82,84,82,85,84
3370,88,91,89,78,85,89,80
3371,88,91,89,78,85,89,80
3372,88,91,89,78,85,89,80
3373,86,91,90,83,82,81,77
3374,87,90,89,83,82,82,78
3375,74,90,90,90,75,86,84
3376,87,90,89,83,82,82,78
3377,86,91,79,93,80,91,83
3378,95,79,82,85,80,85,83
3379,73,82,82,84,82,85,84
3380,82,75,85,85,78,84,85
3381,73,82,82,84,82,85,84
3382,95,79,82,85,80,85,83
3383,83,75,84,85,78,84,86
3384,87,89,93,89,92,81,79
3385,74,80,86,90,92,85,84
3386,96,77,86,91,90,85,84
3387,74,86,81,92,78,90,87
3388,73,82,82,84,82,85,84
3389,73,82,82,84,82,85,84
3390,74,80,86,90,92,85,84
3391,75,84,76,84,84,79,87
3392,95,79,82,85,80,85,83
3393,74,88,85,88,80,92,92
3394,95,79,82,85,80,85,83
3395,95,79,82,85,80,85,83
3396,87,93,80,91,80,88,93
3397,73,82,82,84,82,85,84
3398,96,79,82,84,81,86,84
3399,74,82,82,84,82,85,83
3400,73,82,82,84,82,85,84
3401,73,82,82,84,82,85,84
3402,74,84,85,81,84,88,88
3403,74,84,83,83,82,83,93
3404,87,88,74,84,87,79,83
3405,95,79,82,85,80,85,83
3406,87,93,80,91,80,88,93
3407,74,80,86,90,92,85,84
3408,87,93,73,93,82,85,86
3409,83,75,84,85,78,84,86
3410,73,82,82,84,82,85,84
3411,88,87,88,85,97,89,87
3412,73,82,82,84,82,85,84
3413,95,79,82,85,80,85,83
3414,73,82,82,84,82,85,84
3415,88,87,79,79,88,95,82
3416,86,90,79,92,80,90,84
3417,87,88,74,84,87,79,83
3418,87,89,81,83,85,83,89
3419,86,86,80,84,85,86,80
3420,88,91,75,83,87,77,92
3421,87,88,84,80,87,89,86
3422,87,88,74,84,87,79,83
3423,95,79,82,85,80,85,83
3424,87,88,83,81,87,88,85
3425,87,88,74,84,87,79,83
3426,87,88,83,80,87,88,84
3427,83,75,84,85,78,84,86
3428,73,82,82,84,82,85,84
3429,95,79,82,85,80,85,83
3430,73,82,82,84,82,85,84
3431,87,88,74,84,87,79,83
3432,83,75,84,85,78,84,86
3433,96,77,86,91,90,85,84
3434,73,82,82,84,82,85,84
3435,74,84,83,83,82,83,93
3436,83,75,84,85,78,84,86
3437,86,90,79,92,80,90,84
3438,83,75,84,85,78,84,86
3439,95,79,82,85,80,85,83
3440,86,86,80,84,85,86,80
3441,73,82,82,84,82,85,84
3442,74,86,81,92,78,90,87
3443,95,79,82,85,80,85,83
3444,74,80,86,90,92,85,84
3445,74,86,81,92,78,90,87
3446,73,82,82,84,82,85,84
3447,95,79,82,85,80,85,83
3448,96,77,86,91,90,85,84
3449,73,83,82,85,81,86,79
3450,74,86,81,92,78,90,87
3451,86,91,90,83,82,81,77
3452,95,79,82,85,80,85,83
3453,82,76,85,86,76,85,82
3454,73,82,82,84,82,85,84
3455,87,95,88,91,78,87,81
3456,96,77,86,91,90,85,84
3457,95,79,82,85,80,85,83
3458,83,75,84,85,78,84,86
3459,88,97,89,90,78,84,90
3460,74,80,86,90,92,85,84
3461,86,91,80,93,79,91,79
3462,95,79,82,85,80,85,83
3463,83,73,88,90,88,84,87
3464,95,79,82,85,80,85,83
3465,73,82,82,84,82,85,84
3466,95,79,82,85,80,85,83
3467,97,85,76,93,77,83,89
3468,96,77,86,91,90,85,84
3469,83,75,84,85,78,84,86
3470,95,79,82,85,80,85,83
3471,86,87,78,84,86,86,77
3472,87,88,84,97,90,90,84
3473,87,90,89,83,82,82,78
3474,73,82,82,84,82,85,84
3475,83,75,84,85,78,84,86
3476,95,79,82,85,80,85,83
3477,86,86,80,83,86,86,79
3478,74,86,81,92,78,90,87
3479,73,82,82,84,82,85,84
3480,83,75,84,85,78,84,86
3481,87,86,79,83,86,87,80
3482,87,88,74,84,87,79,83
3483,86,90,79,92,80,90,84
3484,95,79,82,85,80,85,83
3485,74,86,81,92,78,90,87
3486,74,80,86,90,92,85,84
3487,87,95,88,91,78,87,81
3488,83,75,84,85,78,84,86
3489,86,90,79,92,80,90,84
3490,73,82,82,84,82,85,84
3491,73,82,82,84,82,85,84
3492,73,82,82,84,82,85,84
3493,73,82,82,84,82,85,84
3494,83,75,84,85,78,84,86
3495,88,93,83,83,84,75,81
3496,97,79,82,81,82,91,85
3497,83,75,84,85,78,84,86
3498,83,75,84,85,78,84,86
3499,95,79,82,85,80,85,83
3500,73,82,82,84,82,85,84
3501,83,75,84,85,78,84,86
3502,73,82,82,84,82,85,84
3503,73,82,82,84,82,85,84
3504,88,91,75,83,87,77,92
3505,88,91,75,83,87,77,92
3506,88,91,75,83,87,77,92
3507,73,82,82,84,82,85,84
3508,89,95,84,82,84,73,90
3509,73,82,82,84,82,85,84
3510,74,86,91,83,80,81,81
3511,73,82,82,84,82,85,84
3512,73,82,82,84,82,85,84
3513,73,82,82,84,82,85,84
3514,73,82,82,84,82,85,84
3515,73,82,82,84,82,85,84
3516,75,88,95,96,85,86,85
3517,87,88,84,80,87,87,84
3518,73,82,82,84,82,85,84
3519,87,88,74,84,87,79,83
3520,73,83,82,85,81,86,79
3521,87,88,74,84,87,79,83
3522,95,79,82,85,80,85,83
3523,83,75,84,85,78,84,86
3524,87,89,80,82,86,86,89
3525,88,93,90,82,82,79,87
3526,73,82,82,84,82,85,84
3527,95,79,82,85,80,85,83
3528,95,79,82,85,80,85,83
3529,95,79,82,85,80,85,83
3530,73,82,82,84,82,85,84
3531,96,79,82,84,81,86,82
3532,96,79,82,84,81,86,82
3533,95,79,82,85,81,85,82
3534,87,86,79,83,86,87,80
3535,95,79,82,85,80,85,83
3536,87,86,79,83,86,87,80
3537,74,82,81,83,83,87,83
3538,87,86,79,83,86,87,80
3539,83,75,84,85,78,84,86
3540,95,79,82,85,80,85,83
3541,86,87,78,84,86,86,77
3542,87,86,79,83,86,87,80
3543,97,80,81,80,84,94,84
3544,88,86,87,85,98,89,85
3545,95,79,82,85,80,85,83
3546,96,77,86,91,90,85,84
3547,88,87,79,79,88,95,82
3548,96,77,86,91,90,85,84
3549,95,79,82,85,80,85,83
3550,95,79,82,85,80,85,83
3551,95,79,82,85,80,85,83
3552,83,75,84,85,78,84,86
3553,75,84,76,84,84,79,87
3554,95,79,82,85,80,85,83
3555,87,95,88,91,78,87,81
3556,87,90,89,83,82,82,78
3557,86,87,78,84,86,86,77
3558,95,79,82,85,80,85,83
3559,87,92,73,92,82,84,87
3560,74,86,92,83,80,81,80
3561,95,79,82,85,80,85,83
3562,87,88,74,84,87,79,83
3563,95,79,82,85,80,85,83
3564,95,79,82,85,80,85,83
3565,87,90,89,83,82,82,78
3566,86,90,79,92,80,90,84
3567,87,90,89,83,82,82,78
3568,73,82,82,84,82,85,84
3569,73,82,82,84,82,85,84
3570,88,91,94,88,92,79,88
3571,87,90,89,83,82,82,78
3572,83,75,84,85,78,84,86
3573,73,82,82,84,82,85,84
3574,86,86,80,84,85,86,80
3575,74,86,92,83,80,81,80
3576,86,86,80,84,85,86,80
3577,73,82,82,84,82,85,84
3578,95,79,82,85,80,85,83
3579,73,82,82,84,82,85,84
3580,88,91,75,83,87,77,92
3581,73,82,82,84,82,85,84
3582,87,88,74,84,87,79,83
3583,87,88,74,84,87,79,83
3584,87,88,74,84,87,79,83
3585,86,87,78,84,86,86,77
3586,74,86,92,83,80,81,80
3587,73,82,82,84,82,85,84
3588,86,87,80,85,83,86,76
3589,73,82,82,84,82,85,84
3590,87,89,81,83,85,83,89
3591,87,93,80,91,80,88,93
3592,88,95,74,91,82,82,96
3593,88,95,74,91,82,82,96
3594,88,95,74,91,82,82,96
3595,88,95,74,91,82,82,96
3596,88,95,74,91,82,82,96
3597,88,95,74,91,82,82,96
3598,88,95,74,91,82,82,96
3599,96,83,91,84,78,81,80
3600,74,80,86,90,92,85,84
3601,95,79,82,85,80,85,83
3602,86,87,81,84,85,85,79
3603,95,79,82,85,81,85,82
3604,88,88,83,77,89,95,87
3605,88,88,83,77,89,95,87
3606,88,88,83,77,89,95,87
3607,87,86,79,83,86,87,80
3608,75,84,76,84,84,79,87
3609,86,87,78,84,86,86,77
3610,73,82,82,84,82,85,84
3611,86,87,78,84,86,86,77
3612,86,87,78,84,86,86,77
3613,86,86,80,84,85,86,80
3614,86,86,80,84,85,86,80
3615,73,82,81,84,82,86,83
3616,74,80,86,90,92,85,84
3617,83,73,88,90,88,84,87
3618,86,90,79,92,80,90,84
3619,87,89,81,83,85,83,89
3620,95,79,82,85,80,85,83
3621,95,79,82,85,80,85,83
3622,95,79,82,85,80,85,83
3623,95,79,82,85,80,85,83
3624,96,81,76,85,82,79,86
3625,96,81,76,85,82,79,86
3626,96,81,76,85,82,79,86
3627,96,81,76,85,82,79,86
3628,97,84,77,84,82,76,95
3629,88,97,89,90,78,84,90
3630,89,95,93,78,84,82,91
3631,76,84,91,85,94,85,98
3632,74,84,83,83,82,83,93
3633,74,85,83,84,81,83,88
3634,88,93,90,82,82,79,87
3635,88,93,90,82,82,79,87
3636,88,93,90,82,82,79,87
3637,88,95,96,92,89,89,86
3638,86,91,79,93,80,92,83
3639,73,82,82,84,82,85,84
3640,87,92,73,92,82,84,87
3641,87,88,74,84,87,79,83
3642,96,83,91,84,78,81,80
3643,73,82,82,84,82,85,84
3644,95,79,82,85,80,85,83
3645,73,82,82,84,82,85,84
3646,73,82,82,84,82,85,84
3647,95,79,82,85,80,85,83
3648,87,91,89,84,81,82,73
3649,87,91,89,84,81,82,73
3650,86,87,78,84,86,86,77
3651,96,77,86,91,90,85,84
3652,73,82,82,84,82,85,84
3653,95,79,82,85,80,85,83
3654,95,79,82,85,80,85,83
3655,73,82,82,84,82,85,84
3656,73,82,83,84,83,84,83
3657,87,87,79,82,87,90,79
3658,87,95,88,91,78,87,81
3659,96,81,76,85,82,79,86
3660,86,90,79,92,80,90,84
3661,87,91,89,84,81,82,73
3662,73,82,81,85,82,86,83
3663,74,86,81,92,78,90,87
3664,87,88,74,84,87,79,83
3665,73,82,82,84,82,85,84
3666,73,82,82,84,82,85,84
3667,73,83,82,85,81,86,79
3668,73,82,82,84,82,85,84
3669,74,82,82,84,82,85,83
3670,73,82,82,84,82,85,84
3671,96,77,86,91,90,85,84
3672,96,83,91,84,78,81,80
3673,73,83,82,85,81,86,79
3674,73,82,83,84,83,84,83
3675,96,77,86,91,90,85,84
3676,87,91,89,84,81,82,73
3677,88,91,84,78,88,89,94
3678,73,82,83,84,83,84,83
3679,73,82,82,84,82,85,84
3680,96,77,86,91,90,85,84
3681,73,82,82,84,82,85,84
3682,73,82,82,84,82,85,84
3683,97,80,81,80,84,94,84
3684,95,79,82,85,80,85,83
3685,74,86,92,83,80,81,80
3686,97,80,81,80,84,94,84
3687,88,96,92,87,79,89,86
3688,73,82,82,84,82,85,84
3689,87,88,74,84,87,79,83
3690,74,88,82,91,78,88,96
3691,88,87,78,78,89,97,81
3692,95,79,82,85,80,85,83
3693,73,83,82,85,81,86,79
3694,87,88,74,84,87,79,83
3695,87,95,89,91,76,87,77
3696,87,95,89,91,76,87,77
3697,74,80,86,90,92,85,84
3698,86,91,90,83,82,81,77
3699,86,91,90,83,82,81,77
3700,86,91,90,83,82,81,77
3701,87,90,89,83,82,82,78
3702,88,95,85,88,80,91,93
3703,88,92,92,79,84,84,82
3704,87,88,74,84,87,79,83
3705,95,79,82,85,80,85,83
3706,95,79,82,85,80,85,83
3707,88,87,78,78,89,97,81
3708,88,87,78,78,89,97,81
3709,96,81,76,85,82,79,86
3710,83,75,84,85,78,84,86
3711,87,89,81,83,85,83,89
3712,87,89,81,83,85,83,89
3713,87,91,89,84,81,82,73
3714,87,91,89,84,81,82,73
3715,73,83,82,85,81,86,79
3716,95,79,82,85,80,85,83
3717,96,81,76,85,82,79,86
3718,95,79,82,85,80,85,83
3719,95,79,82,85,80,85,83
3720,73,82,81,85,82,86,83
3721,73,82,82,84,82,85,84
3722,73,82,82,84,82,85,84
3723,73,82,82,84,82,85,84
3724,86,86,80,84,85,86,80
3725,88,93,90,82,82,79,87
3726,83,75,84,85,78,84,86
3727,73,82,82,84,82,85,84
3728,87,88,84,97,90,90,84
3729,86,90,79,92,80,90,84
3730,86,90,79,92,80,90,84
3731,88,87,79,79,88,95,82
3732,74,80,86,90,92,85,84
3733,73,82,81,85,82,86,83
3734,88,93,90,82,82,79,87
3735,73,82,82,84,82,85,84
3736,95,79,82,85,80,85,83
3737,75,88,94,79,82,84,86
3738,86,86,80,84,85,86,80
3739,88,92,92,79,84,84,82
3740,73,82,83,84,83,84,83
3741,95,79,82,85,80,85,83
3742,74,86,81,92,78,90,87
3743,73,82,83,84,83,84,83
3744,95,79,82,85,80,85,83
3745,73,82,82,84,82,85,84
3746,95,79,82,85,80,85,83
3747,73,82,82,84,82,85,84
3748,83,75,84,85,78,84,86
3749,96,79,82,84,81,86,82
3750,95,79,82,85,80,85,83
3751,87,87,79,80,87,92,82
3752,95,79,82,85,80,85,83
3753,74,80,86,90,92,85,84
3754,73,82,82,84,82,85,84
3755,74,80,86,90,92,85,84
3756,73,82,82,84,82,85,84
3757,88,95,74,91,82,82,96
3758,88,93,90,82,82,79,87
3759,95,79,82,85,80,85,83
3760,96,77,86,91,90,85,84
3761,97,85,76,93,77,83,89
3762,95,79,82,85,80,85,83
3763,87,88,74,84,87,79,83
3764,88,91,75,83,87,77,92
3765,75,82,90,86,94,87,89
3766,86,90,79,92,80,90,84
3767,96,84,92,83,78,80,80
3768,87,88,74,84,87,79,83
3769,87,88,74,84,87,79,83
3770,87,88,74,84,87,79,83
3771,87,88,74,84,87,79,83
3772,96,83,91,84,78,81,80
3773,87,88,74,84,87,79,83
3774,87,88,74,84,87,79,83
3775,73,82,82,84,82,85,84
3776,73,82,82,84,82,85,84
3777,95,79,82,85,80,85,83
3778,87,88,74,84,87,79,83
3779,74,86,81,92,78,90,87
3780,86,90,79,92,80,90,84
3781,86,91,80,93,79,91,79
3782,95,79,82,85,80,85,83
3783,95,79,82,85,80,85,83
3784,73,82,82,84,82,85,84
3785,74,80,86,90,92,85,84
3786,74,80,86,90,92,85,84
3787,73,82,82,84,82,85,84
3788,86,90,79,92,80,90,84
3789,95,79,82,85,80,85,83
3790,86,87,78,84,86,86,77
3791,86,87,80,85,83,86,76
3792,95,79,82,85,80,85,83
3793,95,79,82,85,80,85,83
3794,87,93,80,91,80,88,93
3795,89,95,93,78,84,82,91
3796,95,80,81,85,81,85,80
3797,95,79,82,85,80,85,83
3798,73,82,82,84,82,85,84
3799,95,79,82,85,80,85,83
3800,95,79,82,85,80,85,83
3801,73,82,82,84,82,85,84
3802,74,82,82,84,82,85,83
3803,73,82,82,84,82,85,84
3804,95,79,82,85,81,85,82
3805,96,77,86,91,90,85,84
3806,87,88,74,84,87,79,83
3807,73,82,82,84,82,85,84
3808,88,93,93,78,85,85,83
3809,87,89,81,83,85,83,89
3810,87,90,89,83,82,82,78
3811,86,87,78,84,86,86,77
3812,86,87,78,84,86,86,77
3813,95,79,82,85,80,85,83
3814,83,75,84,85,78,84,86
3815,95,79,82,85,80,85,83
3816,96,77,86,91,90,85,84
3817,73,82,82,84,82,85,84
3818,73,82,82,84,82,85,84
3819,74,80,86,90,92,85,84
3820,88,93,93,78,85,85,83
3821,86,87,78,84,86,86,77
3822,73,83,82,85,81,86,79
3823,87,88,74,84,87,79,83
3824,95,83,82,93,76,90,86
3825,73,82,82,84,82,85,84
3826,86,91,80,93,79,91,79
3827,86,91,80,93,79,91,79
3828,83,75,84,85,78,84,86
3829,96,83,91,84,78,81,80
3830,95,79,82,85,80,85,83
3831,83,75,84,85,78,84,86
3832,83,75,84,85,78,84,86
3833,73,82,82,84,82,85,84
3834,73,82,82,84,82,85,84
3835,73,82,82,84,82,85,84
3836,95,79,82,85,80,85,83
3837,86,87,80,85,83,86,76
3838,73,82,82,84,82,85,84
3839,87,88,74,84,87,79,83
3840,96,77,86,91,90,85,84
3841,74,82,81,83,83,87,83
3842,95,79,82,85,80,85,83
3843,83,75,84,85,78,84,86
3844,86,87,78,84,86,86,77
3845,73,82,82,84,82,85,84
3846,73,82,82,84,82,85,84
3847,73,82,82,84,82,85,84
3848,87,88,74,84,87,79,83
3849,87,88,74,84,87,79,83
3850,87,88,74,84,87,79,83
3851,74,82,82,83,83,86,85
3852,95,79,82,85,80,85,83
3853,95,79,82,85,80,85,83
3854,88,91,75,83,87,77,92
3855,95,79,82,85,80,85,83
3856,95,79,82,85,80,85,83
3857,88,91,84,80,87,86,94
3858,88,91,84,80,87,86,94
3859,96,81,76,85,82,79,86
3860,95,79,82,85,80,85,83
3861,87,88,74,84,87,79,83
3862,88,91,75,83,87,77,92
3863,88,91,75,83,87,77,92
3864,88,91,75,83,87,77,92
3865,87,89,81,83,85,83,89
3866,87,88,74,84,87,79,83
3867,74,86,81,92,78,90,87
3868,87,93,80,91,80,88,93
3869,87,88,74,84,87,79,83
3870,87,88,74,84,87,79,83
3871,87,88,74,84,87,79,83
3872,87,88,74,84,87,79,83
3873,87,88,74,84,87,79,83
3874,95,79,82,85,80,85,83
3875,83,75,84,85,78,84,86
3876,89,89,82,75,90,97,86
3877,74,90,90,90,75,86,84
3878,86,90,79,92,80,90,84
3879,95,79,82,85,80,85,83
3880,73,82,82,84,82,85,84
3881,73,82,82,84,82,85,84
3882,73,82,82,84,82,85,84
3883,74,86,81,92,78,90,87
